!version date: 2023/07/05 00:21:08
!description: Mapping of GO terms to Pfam entries. This mapping is generated from data supplied by InterPro for the InterPro2GO mapping.
!external resources: http://www.ebi.ac.uk/interpro, http://pfam.sanger.ac.uk/
!citation: Mitchell et al. (2015) Nucl. Acids Res. 43 :D213-D221
!contact:interhelp@ebi.ac.uk
!
Pfam:PF00001 7tm_1 > GO:G protein-coupled receptor activity ; GO:0004930
Pfam:PF05418 Apo-VLDL-II > GO:lipid metabolic process ; GO:0006629
Pfam:PF05418 Apo-VLDL-II > GO:chylomicron ; GO:0042627
Pfam:PF05420 BCSC_C > GO:cellulose biosynthetic process ; GO:0030244
Pfam:PF05420 BCSC_C > GO:outer membrane ; GO:0019867
Pfam:PF05424 Duffy_binding > GO:host cell surface receptor binding ; GO:0046789
Pfam:PF05424 Duffy_binding > GO:membrane ; GO:0016020
Pfam:PF05425 CopD > GO:membrane ; GO:0016020
Pfam:PF05426 Alginate_lyase > GO:lyase activity ; GO:0016829
Pfam:PF05426 Alginate_lyase > GO:periplasmic space ; GO:0042597
Pfam:PF05428 CRF-BP > GO:corticotropin-releasing hormone binding ; GO:0051424
Pfam:PF05430 Methyltransf_30 > GO:oxidoreductase activity, acting on the CH-NH group of donors ; GO:0016645
Pfam:PF05431 Toxin_10 > GO:toxin activity ; GO:0090729
Pfam:PF05432 BSP_II > GO:ossification ; GO:0001503
Pfam:PF05432 BSP_II > GO:cell adhesion ; GO:0007155
Pfam:PF05432 BSP_II > GO:extracellular region ; GO:0005576
Pfam:PF05433 Rick_17kDa_Anti > GO:outer membrane ; GO:0019867
Pfam:PF05434 Tmemb_9 > GO:lysosomal membrane ; GO:0005765
Pfam:PF05435 Phi-29_GP3 > GO:DNA replication ; GO:0006260
Pfam:PF05435 Phi-29_GP3 > GO:DNA replication, synthesis of RNA primer ; GO:0006269
Pfam:PF05435 Phi-29_GP3 > GO:protein-DNA covalent cross-linking ; GO:0018142
Pfam:PF05436 MF_alpha_N > GO:mating ; GO:0007618
Pfam:PF05436 MF_alpha_N > GO:extracellular region ; GO:0005576
Pfam:PF05438 TRH > GO:thyrotropin-releasing hormone activity ; GO:0008437
Pfam:PF05438 TRH > GO:hormone-mediated signaling pathway ; GO:0009755
Pfam:PF05438 TRH > GO:extracellular region ; GO:0005576
Pfam:PF05439 JTB > GO:membrane ; GO:0016020
Pfam:PF05440 MtrB > GO:tetrahydromethanopterin S-methyltransferase activity ; GO:0030269
Pfam:PF05440 MtrB > GO:methanogenesis ; GO:0015948
Pfam:PF05440 MtrB > GO:membrane ; GO:0016020
Pfam:PF05443 ROS_MUCR > GO:DNA binding ; GO:0003677
Pfam:PF05443 ROS_MUCR > GO:zinc ion binding ; GO:0008270
Pfam:PF05443 ROS_MUCR > GO:regulation of DNA-templated transcription ; GO:0006355
Pfam:PF05445 Pox_ser-thr_kin > GO:protein kinase activity ; GO:0004672
Pfam:PF05445 Pox_ser-thr_kin > GO:ATP binding ; GO:0005524
Pfam:PF05452 Clavanin > GO:extracellular region ; GO:0005576
Pfam:PF05453 Toxin_6 > GO:ion channel inhibitor activity ; GO:0008200
Pfam:PF05453 Toxin_6 > GO:extracellular region ; GO:0005576
Pfam:PF05454 DAG1 > GO:dystrophin-associated glycoprotein complex ; GO:0016010
Pfam:PF05456 eIF_4EBP > GO:eukaryotic initiation factor 4E binding ; GO:0008190
Pfam:PF05456 eIF_4EBP > GO:negative regulation of translational initiation ; GO:0045947
Pfam:PF05459 Herpes_UL69 > GO:regulation of DNA-templated transcription ; GO:0006355
Pfam:PF05460 ORC6 > GO:DNA binding ; GO:0003677
Pfam:PF05460 ORC6 > GO:DNA replication ; GO:0006260
Pfam:PF05460 ORC6 > GO:nuclear origin of replication recognition complex ; GO:0005664
Pfam:PF05461 ApoL > GO:lipid binding ; GO:0008289
Pfam:PF05461 ApoL > GO:lipid transport ; GO:0006869
Pfam:PF05461 ApoL > GO:lipoprotein metabolic process ; GO:0042157
Pfam:PF05461 ApoL > GO:extracellular region ; GO:0005576
Pfam:PF05463 Sclerostin > GO:extracellular space ; GO:0005615
Pfam:PF05464 Phi-29_GP4 > GO:DNA-directed 5'-3' RNA polymerase activity ; GO:0003899
Pfam:PF05464 Phi-29_GP4 > GO:sigma factor activity ; GO:0016987
Pfam:PF05464 Phi-29_GP4 > GO:regulation of DNA-templated transcription ; GO:0006355
Pfam:PF05465 Halo_GVPC > GO:gas vesicle organization ; GO:0031412
Pfam:PF05465 Halo_GVPC > GO:gas vesicle ; GO:0031411
Pfam:PF05470 eIF-3c_N > GO:translation initiation factor activity ; GO:0003743
Pfam:PF05470 eIF-3c_N > GO:translation initiation factor binding ; GO:0031369
Pfam:PF05470 eIF-3c_N > GO:translational initiation ; GO:0006413
Pfam:PF05470 eIF-3c_N > GO:eukaryotic translation initiation factor 3 complex ; GO:0005852
Pfam:PF05472 Ter > GO:DNA binding ; GO:0003677
Pfam:PF05472 Ter > GO:DNA replication termination ; GO:0006274
Pfam:PF05472 Ter > GO:cytoplasm ; GO:0005737
Pfam:PF05474 Semenogelin > GO:coagulation ; GO:0050817
Pfam:PF05474 Semenogelin > GO:negative regulation of flagellated sperm motility ; GO:1901318
Pfam:PF05474 Semenogelin > GO:extracellular region ; GO:0005576
Pfam:PF05476 PET122 > GO:translation initiation factor activity ; GO:0003743
Pfam:PF05476 PET122 > GO:positive regulation of mitochondrial translation ; GO:0070131
Pfam:PF05476 PET122 > GO:mitochondrial inner membrane ; GO:0005743
Pfam:PF05478 Prominin > GO:membrane ; GO:0016020
Pfam:PF05479 PsaN > GO:photosynthesis ; GO:0015979
Pfam:PF05479 PsaN > GO:photosystem I ; GO:0009522
Pfam:PF05481 Myco_19_kDa > GO:membrane ; GO:0016020
Pfam:PF05482 Serendipity_A > GO:cellularization ; GO:0007349
Pfam:PF05482 Serendipity_A > GO:cytoplasm ; GO:0005737
Pfam:PF05482 Serendipity_A > GO:membrane ; GO:0016020
Pfam:PF05483 SCP-1 > GO:synaptonemal complex assembly ; GO:0007130
Pfam:PF05483 SCP-1 > GO:synaptonemal complex ; GO:0000795
Pfam:PF05491 RuvB_C > GO:DNA binding ; GO:0003677
Pfam:PF05491 RuvB_C > GO:four-way junction helicase activity ; GO:0009378
Pfam:PF05491 RuvB_C > GO:DNA repair ; GO:0006281
Pfam:PF05491 RuvB_C > GO:DNA recombination ; GO:0006310
Pfam:PF05493 ATP_synt_H > GO:proton-transporting ATPase activity, rotational mechanism ; GO:0046961
Pfam:PF05493 ATP_synt_H > GO:proton transmembrane transport ; GO:1902600
Pfam:PF05493 ATP_synt_H > GO:proton-transporting V-type ATPase, V0 domain ; GO:0033179
Pfam:PF05495 zf-CHY > GO:zinc ion binding ; GO:0008270
Pfam:PF05496 RuvB_N > GO:four-way junction helicase activity ; GO:0009378
Pfam:PF05496 RuvB_N > GO:DNA repair ; GO:0006281
Pfam:PF05496 RuvB_N > GO:DNA recombination ; GO:0006310
Pfam:PF05497 Destabilase > GO:lysozyme activity ; GO:0003796
Pfam:PF05499 DMAP1 > GO:negative regulation of DNA-templated transcription ; GO:0045892
Pfam:PF05499 DMAP1 > GO:nucleus ; GO:0005634
Pfam:PF05502 Dynactin_p62 > GO:dynactin complex ; GO:0005869
Pfam:PF05505 Ebola_NP > GO:viral RNA genome packaging ; GO:0019074
Pfam:PF05505 Ebola_NP > GO:viral nucleocapsid ; GO:0019013
Pfam:PF05506 PLipase_C_C > GO:phospholipase C activity ; GO:0004629
Pfam:PF05506 PLipase_C_C > GO:lipid catabolic process ; GO:0016042
Pfam:PF05507 MAGP > GO:microfibril ; GO:0001527
Pfam:PF05509 TraY > GO:DNA binding ; GO:0003677
Pfam:PF05510 Sarcoglycan_2 > GO:sarcoglycan complex ; GO:0016012
Pfam:PF05511 ATP-synt_F6 > GO:proton transmembrane transporter activity ; GO:0015078
Pfam:PF05511 ATP-synt_F6 > GO:proton motive force-driven ATP synthesis ; GO:0015986
Pfam:PF05511 ATP-synt_F6 > GO:mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) ; GO:0000276
Pfam:PF05513 TraA > GO:extracellular region ; GO:0005576
Pfam:PF05517 p25-alpha > GO:tubulin binding ; GO:0015631
Pfam:PF05517 p25-alpha > GO:microtubule polymerization ; GO:0046785
Pfam:PF05524 PEP-utilisers_N > GO:phosphoenolpyruvate-dependent sugar phosphotransferase system ; GO:0009401
Pfam:PF05525 Branch_AA_trans > GO:branched-chain amino acid transmembrane transporter activity ; GO:0015658
Pfam:PF05525 Branch_AA_trans > GO:branched-chain amino acid transport ; GO:0015803
Pfam:PF05525 Branch_AA_trans > GO:membrane ; GO:0016020
Pfam:PF05527 DUF758 > GO:regulation of apoptotic process ; GO:0042981
Pfam:PF05531 NPV_P10 > GO:viral occlusion body ; GO:0039679
Pfam:PF05543 Peptidase_C47 > GO:cysteine-type peptidase activity ; GO:0008234
Pfam:PF05543 Peptidase_C47 > GO:proteolysis ; GO:0006508
Pfam:PF05547 Peptidase_M6 > GO:peptidase activity ; GO:0008233
Pfam:PF05547 Peptidase_M6 > GO:proteolysis ; GO:0006508
Pfam:PF05550 Peptidase_C53 > GO:viral process ; GO:0016032
Pfam:PF05550 Peptidase_C53 > GO:viral protein processing ; GO:0019082
Pfam:PF05556 Calsarcin > GO:Z disc ; GO:0030018
Pfam:PF05557 MAD > GO:mitotic spindle assembly checkpoint signaling ; GO:0007094
Pfam:PF05558 DREPP > GO:plasma membrane ; GO:0005886
Pfam:PF05562 WCOR413 > GO:membrane ; GO:0016020
Pfam:PF05571 JAMP > GO:response to unfolded protein ; GO:0006986
Pfam:PF05571 JAMP > GO:membrane ; GO:0016020
Pfam:PF05577 Peptidase_S28 > GO:serine-type exopeptidase activity ; GO:0070008
Pfam:PF05577 Peptidase_S28 > GO:proteolysis ; GO:0006508
Pfam:PF05578 Peptidase_S31 > GO:serine-type endopeptidase activity ; GO:0004252
Pfam:PF05579 Peptidase_S32 > GO:serine-type endopeptidase activity ; GO:0004252
Pfam:PF05579 Peptidase_S32 > GO:viral process ; GO:0016032
Pfam:PF05579 Peptidase_S32 > GO:viral protein processing ; GO:0019082
Pfam:PF05586 Ant_C > GO:signaling receptor activity ; GO:0038023
Pfam:PF05586 Ant_C > GO:membrane ; GO:0016020
Pfam:PF05587 Anth_Ig > GO:signaling receptor activity ; GO:0038023
Pfam:PF05587 Anth_Ig > GO:membrane ; GO:0016020
Pfam:PF05602 CLPTM1 > GO:membrane ; GO:0016020
Pfam:PF05609 LAP1_C > GO:ATPase activator activity ; GO:0001671
Pfam:PF05615 THOC7 > GO:mRNA processing ; GO:0006397
Pfam:PF05615 THOC7 > GO:THO complex part of transcription export complex ; GO:0000445
Pfam:PF05622 HOOK > GO:microtubule binding ; GO:0008017
Pfam:PF05622 HOOK > GO:cytoplasmic microtubule organization ; GO:0031122
Pfam:PF05625 PAXNEB > GO:tRNA wobble uridine modification ; GO:0002098
Pfam:PF05625 PAXNEB > GO:elongator holoenzyme complex ; GO:0033588
Pfam:PF05631 MFS_5 > GO:molybdate ion transmembrane transporter activity ; GO:0015098
Pfam:PF05631 MFS_5 > GO:molybdate ion transport ; GO:0015689
Pfam:PF05631 MFS_5 > GO:membrane ; GO:0016020
Pfam:PF05634 APO_RNA-bind > GO:RNA binding ; GO:0003723
Pfam:PF05637 Glyco_transf_34 > GO:glycosyltransferase activity ; GO:0016757
Pfam:PF05637 Glyco_transf_34 > GO:membrane ; GO:0016020
Pfam:PF05639 Pup > GO:protein tag activity ; GO:0031386
Pfam:PF05639 Pup > GO:proteasome binding ; GO:0070628
Pfam:PF05639 Pup > GO:proteasomal protein catabolic process ; GO:0010498
Pfam:PF05639 Pup > GO:modification-dependent protein catabolic process ; GO:0019941
Pfam:PF05639 Pup > GO:protein pupylation ; GO:0070490
Pfam:PF05645 RNA_pol_Rpc82 > GO:DNA binding ; GO:0003677
Pfam:PF05645 RNA_pol_Rpc82 > GO:DNA-templated transcription ; GO:0006351
Pfam:PF05648 PEX11 > GO:peroxisome fission ; GO:0016559
Pfam:PF05648 PEX11 > GO:peroxisomal membrane ; GO:0005778
Pfam:PF05649 Peptidase_M13_N > GO:proteolysis ; GO:0006508
Pfam:PF05652 DcpS > GO:hydrolase activity ; GO:0016787
Pfam:PF05652 DcpS > GO:deadenylation-dependent decapping of nuclear-transcribed mRNA ; GO:0000290
Pfam:PF05653 Mg_trans_NIPA > GO:magnesium ion transmembrane transporter activity ; GO:0015095
Pfam:PF05653 Mg_trans_NIPA > GO:magnesium ion transport ; GO:0015693
Pfam:PF05653 Mg_trans_NIPA > GO:membrane ; GO:0016020
Pfam:PF05656 DUF805 > GO:membrane ; GO:0016020
Pfam:PF05658 YadA_head > GO:outer membrane ; GO:0019867
Pfam:PF05662 YadA_stalk > GO:outer membrane ; GO:0019867
Pfam:PF05669 Med31 > GO:transcription coregulator activity ; GO:0003712
Pfam:PF05669 Med31 > GO:regulation of DNA-templated transcription ; GO:0006355
Pfam:PF05669 Med31 > GO:mediator complex ; GO:0016592
Pfam:PF05672 MAP7 > GO:microtubule cytoskeleton organization ; GO:0000226
Pfam:PF05672 MAP7 > GO:microtubule cytoskeleton ; GO:0015630
Pfam:PF05676 NDUF_B7 > GO:mitochondrion ; GO:0005739
Pfam:PF05679 CHGN > GO:acetylgalactosaminyltransferase activity ; GO:0008376
Pfam:PF05679 CHGN > GO:Golgi cisterna membrane ; GO:0032580
Pfam:PF05680 ATP-synt_E > GO:proton transmembrane transporter activity ; GO:0015078
Pfam:PF05680 ATP-synt_E > GO:proton motive force-driven ATP synthesis ; GO:0015986
Pfam:PF05680 ATP-synt_E > GO:mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) ; GO:0000276
Pfam:PF05681 Fumerase > GO:lyase activity ; GO:0016829
Pfam:PF05683 Fumerase_C > GO:hydro-lyase activity ; GO:0016836
Pfam:PF05693 Glycogen_syn > GO:glycogen (starch) synthase activity ; GO:0004373
Pfam:PF05693 Glycogen_syn > GO:glycogen biosynthetic process ; GO:0005978
Pfam:PF05694 SBP56 > GO:selenium binding ; GO:0008430
Pfam:PF05697 Trigger_N > GO:protein folding ; GO:0006457
Pfam:PF05697 Trigger_N > GO:protein transport ; GO:0015031
Pfam:PF05698 Trigger_C > GO:protein folding ; GO:0006457
Pfam:PF05698 Trigger_C > GO:protein transport ; GO:0015031
Pfam:PF05699 Dimer_Tnp_hAT > GO:protein dimerization activity ; GO:0046983
Pfam:PF05700 BCAS2 > GO:mRNA processing ; GO:0006397
Pfam:PF05704 Caps_synth > GO:glycosyltransferase activity ; GO:0016757
Pfam:PF05706 CDKN3 > GO:phosphoprotein phosphatase activity ; GO:0004721
Pfam:PF05706 CDKN3 > GO:protein tyrosine phosphatase activity ; GO:0004725
Pfam:PF05715 zf-piccolo > GO:metal ion binding ; GO:0046872
Pfam:PF05715 zf-piccolo > GO:synapse ; GO:0045202
Pfam:PF05719 GPP34 > GO:phosphatidylinositol-4-phosphate binding ; GO:0070273
Pfam:PF05720 Dicty_CAD > GO:cell adhesion ; GO:0007155
Pfam:PF05722 Ustilago_mating > GO:DNA binding ; GO:0003677
Pfam:PF05722 Ustilago_mating > GO:nucleus ; GO:0005634
Pfam:PF05724 TPMT > GO:S-adenosylmethionine-dependent methyltransferase activity ; GO:0008757
Pfam:PF05731 TROVE > GO:RNA binding ; GO:0003723
Pfam:PF05732 RepL > GO:DNA replication ; GO:0006260
Pfam:PF05732 RepL > GO:plasmid maintenance ; GO:0006276
Pfam:PF05733 Tenui_N > GO:RNA binding ; GO:0003723
Pfam:PF05735 TSP_C > GO:calcium ion binding ; GO:0005509
Pfam:PF05735 TSP_C > GO:cell adhesion ; GO:0007155
Pfam:PF05735 TSP_C > GO:extracellular region ; GO:0005576
Pfam:PF05737 Collagen_bind > GO:collagen binding ; GO:0005518
Pfam:PF05743 UEV > GO:protein transport ; GO:0015031
Pfam:PF05743 UEV > GO:protein modification process ; GO:0036211
Pfam:PF05745 CRPA > GO:outer membrane ; GO:0019867
Pfam:PF05746 DALR_1 > GO:arginine-tRNA ligase activity ; GO:0004814
Pfam:PF05746 DALR_1 > GO:ATP binding ; GO:0005524
Pfam:PF05746 DALR_1 > GO:arginyl-tRNA aminoacylation ; GO:0006420
Pfam:PF05748 Rubella_E1 > GO:membrane ; GO:0016020
Pfam:PF05748 Rubella_E1 > GO:viral nucleocapsid ; GO:0019013
Pfam:PF05749 Rubella_E2 > GO:membrane ; GO:0016020
Pfam:PF05749 Rubella_E2 > GO:viral nucleocapsid ; GO:0019013
Pfam:PF05750 Rubella_Capsid > GO:membrane ; GO:0016020
Pfam:PF05750 Rubella_Capsid > GO:viral nucleocapsid ; GO:0019013
Pfam:PF05757 PsbQ > GO:calcium ion binding ; GO:0005509
Pfam:PF05757 PsbQ > GO:photosynthesis ; GO:0015979
Pfam:PF05757 PsbQ > GO:photosystem II ; GO:0009523
Pfam:PF05757 PsbQ > GO:photosystem II oxygen evolving complex ; GO:0009654
Pfam:PF05757 PsbQ > GO:extrinsic component of membrane ; GO:0019898
Pfam:PF05758 Ycf1 > GO:membrane ; GO:0016020
Pfam:PF05767 Pox_A14 > GO:viral envelope ; GO:0019031
Pfam:PF05773 RWD > GO:protein binding ; GO:0005515
Pfam:PF05777 Acp26Ab > GO:mating behavior ; GO:0007617
Pfam:PF05777 Acp26Ab > GO:extracellular region ; GO:0005576
Pfam:PF05778 Apo-CIII > GO:lipid binding ; GO:0008289
Pfam:PF05778 Apo-CIII > GO:lipid transport ; GO:0006869
Pfam:PF05778 Apo-CIII > GO:lipoprotein metabolic process ; GO:0042157
Pfam:PF05778 Apo-CIII > GO:extracellular region ; GO:0005576
Pfam:PF05782 ECM1 > GO:signal transduction ; GO:0007165
Pfam:PF05782 ECM1 > GO:extracellular region ; GO:0005576
Pfam:PF05786 Cnd2 > GO:mitotic chromosome condensation ; GO:0007076
Pfam:PF05786 Cnd2 > GO:condensin complex ; GO:0000796
Pfam:PF05788 Orbi_VP1 > GO:RNA binding ; GO:0003723
Pfam:PF05788 Orbi_VP1 > GO:RNA-dependent RNA polymerase activity ; GO:0003968
Pfam:PF05788 Orbi_VP1 > GO:DNA-templated transcription ; GO:0006351
Pfam:PF05790 C2-set > GO:cell adhesion ; GO:0007155
Pfam:PF05790 C2-set > GO:membrane ; GO:0016020
Pfam:PF05791 Bacillus_HBL > GO:membrane ; GO:0016020
Pfam:PF05792 Candida_ALS > GO:cell adhesion ; GO:0007155
Pfam:PF05793 TFIIF_alpha > GO:DNA binding ; GO:0003677
Pfam:PF05793 TFIIF_alpha > GO:transcription initiation at RNA polymerase II promoter ; GO:0006367
Pfam:PF05793 TFIIF_alpha > GO:positive regulation of transcription elongation by RNA polymerase II ; GO:0032968
Pfam:PF05793 TFIIF_alpha > GO:nucleus ; GO:0005634
Pfam:PF05797 Rep_4 > GO:plasmid partitioning ; GO:0030541
Pfam:PF05800 GvpO > GO:gas vesicle organization ; GO:0031412
Pfam:PF05805 L6_membrane > GO:membrane ; GO:0016020
Pfam:PF05817 Ribophorin_II > GO:protein N-linked glycosylation ; GO:0006487
Pfam:PF05817 Ribophorin_II > GO:oligosaccharyltransferase complex ; GO:0008250
Pfam:PF05817 Ribophorin_II > GO:membrane ; GO:0016020
Pfam:PF05818 TraT > GO:outer membrane ; GO:0019867
Pfam:PF05821 NDUF_B8 > GO:mitochondrion ; GO:0005739
Pfam:PF05822 UMPH-1 > GO:magnesium ion binding ; GO:0000287
Pfam:PF05822 UMPH-1 > GO:5'-nucleotidase activity ; GO:0008253
Pfam:PF05822 UMPH-1 > GO:cytoplasm ; GO:0005737
Pfam:PF05823 Gp-FAR-1 > GO:lipid binding ; GO:0008289
Pfam:PF05824 Pro-MCH > GO:melanin-concentrating hormone activity ; GO:0030354
Pfam:PF05824 Pro-MCH > GO:chemical synaptic transmission ; GO:0007268
Pfam:PF05826 Phospholip_A2_2 > GO:phospholipase A2 activity ; GO:0004623
Pfam:PF05826 Phospholip_A2_2 > GO:phospholipid metabolic process ; GO:0006644
Pfam:PF05826 Phospholip_A2_2 > GO:arachidonic acid secretion ; GO:0050482
Pfam:PF05829 Adeno_PX > GO:DNA binding ; GO:0003677
Pfam:PF05829 Adeno_PX > GO:viral nucleocapsid ; GO:0019013
Pfam:PF05830 NodZ > GO:hexosyltransferase activity ; GO:0016758
Pfam:PF05830 NodZ > GO:oligosaccharide biosynthetic process ; GO:0009312
Pfam:PF05832 DUF846 > GO:membrane ; GO:0016020
Pfam:PF05835 Synaphin > GO:syntaxin binding ; GO:0019905
Pfam:PF05835 Synaphin > GO:neurotransmitter transport ; GO:0006836
Pfam:PF05836 Chorion_S16 > GO:multicellular organism development ; GO:0007275
Pfam:PF05836 Chorion_S16 > GO:egg chorion ; GO:0042600
Pfam:PF05837 CENP-H > GO:kinetochore assembly ; GO:0051382
Pfam:PF05837 CENP-H > GO:kinetochore ; GO:0000776
Pfam:PF05839 Apc13p > GO:anaphase-promoting complex ; GO:0005680
Pfam:PF05840 Phage_GPA > GO:DNA replication ; GO:0006260
Pfam:PF05841 Apc15p > GO:anaphase-promoting complex-dependent catabolic process ; GO:0031145
Pfam:PF05841 Apc15p > GO:anaphase-promoting complex ; GO:0005680
Pfam:PF05842 Euplotes_phero > GO:pheromone activity ; GO:0005186
Pfam:PF05842 Euplotes_phero > GO:cell communication ; GO:0007154
Pfam:PF05842 Euplotes_phero > GO:extracellular region ; GO:0005576
Pfam:PF05843 Suf > GO:RNA processing ; GO:0006396
Pfam:PF05843 Suf > GO:nucleus ; GO:0005634
Pfam:PF05845 PhnH > GO:organic phosphonate metabolic process ; GO:0019634
Pfam:PF05847 Baculo_LEF-3 > GO:DNA binding ; GO:0003677
Pfam:PF05847 Baculo_LEF-3 > GO:regulation of DNA-templated transcription ; GO:0006355
Pfam:PF05849 L-fibroin > GO:extracellular region ; GO:0005576
Pfam:PF05851 Lentivirus_VIF > GO:viral life cycle ; GO:0019058
Pfam:PF05853 BKACE > GO:3-keto-5-aminohexanoate cleavage activity ; GO:0043720
Pfam:PF05854 MC1 > GO:DNA protection ; GO:0042262
Pfam:PF05856 ARPC4 > GO:actin filament polymerization ; GO:0030041
Pfam:PF05856 ARPC4 > GO:Arp2/3 complex-mediated actin nucleation ; GO:0034314
Pfam:PF05856 ARPC4 > GO:Arp2/3 protein complex ; GO:0005885
Pfam:PF05856 ARPC4 > GO:actin cytoskeleton ; GO:0015629
Pfam:PF05859 Mis12 > GO:mitotic cell cycle ; GO:0000278
Pfam:PF05859 Mis12 > GO:chromosome, centromeric region ; GO:0000775
Pfam:PF05859 Mis12 > GO:nucleus ; GO:0005634
Pfam:PF05861 PhnI > GO:organic phosphonate metabolic process ; GO:0019634
Pfam:PF05864 Chordopox_RPO7 > GO:DNA binding ; GO:0003677
Pfam:PF05864 Chordopox_RPO7 > GO:DNA-directed 5'-3' RNA polymerase activity ; GO:0003899
Pfam:PF05864 Chordopox_RPO7 > GO:DNA-templated transcription ; GO:0006351
Pfam:PF05866 RusA > GO:magnesium ion binding ; GO:0000287
Pfam:PF05866 RusA > GO:DNA repair ; GO:0006281
Pfam:PF05866 RusA > GO:DNA recombination ; GO:0006310
Pfam:PF05868 Rotavirus_VP7 > GO:membrane ; GO:0016020
Pfam:PF05868 Rotavirus_VP7 > GO:virion component ; GO:0044423
Pfam:PF05869 Dam > GO:DNA binding ; GO:0003677
Pfam:PF05869 Dam > GO:site-specific DNA-methyltransferase (adenine-specific) activity ; GO:0009007
Pfam:PF05869 Dam > GO:DNA methylation on adenine ; GO:0032775
Pfam:PF05870 PA_decarbox > GO:carboxy-lyase activity ; GO:0016831
Pfam:PF05871 ESCRT-II > GO:multivesicular body sorting pathway ; GO:0071985
Pfam:PF05871 ESCRT-II > GO:ESCRT II complex ; GO:0000814
Pfam:PF05873 Mt_ATP-synt_D > GO:proton transmembrane transporter activity ; GO:0015078
Pfam:PF05873 Mt_ATP-synt_D > GO:proton motive force-driven ATP synthesis ; GO:0015986
Pfam:PF05873 Mt_ATP-synt_D > GO:mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) ; GO:0000276
Pfam:PF05874 PBAN > GO:neuropeptide hormone activity ; GO:0005184
Pfam:PF05874 PBAN > GO:neuropeptide signaling pathway ; GO:0007218
Pfam:PF05874 PBAN > GO:pheromone biosynthetic process ; GO:0042811
Pfam:PF05875 Ceramidase > GO:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides ; GO:0016811
Pfam:PF05875 Ceramidase > GO:ceramide metabolic process ; GO:0006672
Pfam:PF05875 Ceramidase > GO:membrane ; GO:0016020
Pfam:PF05876 GpA_ATPase > GO:ATP hydrolysis activity ; GO:0016887
Pfam:PF05881 CNPase > GO:2',3'-cyclic-nucleotide 3'-phosphodiesterase activity ; GO:0004113
Pfam:PF05887 Trypan_PARP > GO:membrane ; GO:0016020
Pfam:PF05889 SepSecS > GO:transferase activity ; GO:0016740
Pfam:PF05891 Methyltransf_PK > GO:methyltransferase activity ; GO:0008168
Pfam:PF05891 Methyltransf_PK > GO:N-terminal protein amino acid methylation ; GO:0006480
Pfam:PF05892 Tricho_coat > GO:viral capsid ; GO:0019028
Pfam:PF05893 LuxC > GO:acyl-CoA dehydrogenase activity ; GO:0003995
Pfam:PF05893 LuxC > GO:bioluminescence ; GO:0008218
Pfam:PF05896 NQRA > GO:oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor ; GO:0016655
Pfam:PF05896 NQRA > GO:sodium ion transport ; GO:0006814
Pfam:PF05902 4_1_CTD > GO:actin binding ; GO:0003779
Pfam:PF05902 4_1_CTD > GO:structural molecule activity ; GO:0005198
Pfam:PF05902 4_1_CTD > GO:cytoskeleton ; GO:0005856
Pfam:PF05903 Peptidase_C97 > GO:peptidase activity ; GO:0008233
Pfam:PF05920 Homeobox_KN > GO:DNA binding ; GO:0003677
Pfam:PF05920 Homeobox_KN > GO:regulation of DNA-templated transcription ; GO:0006355
Pfam:PF05923 APC_r > GO:Wnt signaling pathway ; GO:0016055
Pfam:PF05924 SAMP > GO:beta-catenin binding ; GO:0008013
Pfam:PF05924 SAMP > GO:Wnt signaling pathway ; GO:0016055
Pfam:PF05925 IpgD > GO:phosphatase activity ; GO:0016791
Pfam:PF05926 Phage_GPL > GO:viral capsid assembly ; GO:0019069
Pfam:PF05927 Penaeidin > GO:chitin binding ; GO:0008061
Pfam:PF05927 Penaeidin > GO:defense response to other organism ; GO:0098542
Pfam:PF05927 Penaeidin > GO:cytoplasm ; GO:0005737
Pfam:PF05929 Phage_GPO > GO:viral capsid assembly ; GO:0019069
Pfam:PF05932 CesT > GO:protein secretion by the type III secretion system ; GO:0030254
Pfam:PF05933 Fun_ATP-synt_8 > GO:proton transmembrane transporter activity ; GO:0015078
Pfam:PF05933 Fun_ATP-synt_8 > GO:proton motive force-driven ATP synthesis ; GO:0015986
Pfam:PF05933 Fun_ATP-synt_8 > GO:proton-transporting ATP synthase complex, coupling factor F(o) ; GO:0045263
Pfam:PF05935 Arylsulfotrans > GO:aryl sulfotransferase activity ; GO:0004062
Pfam:PF05937 EB1_binding > GO:beta-catenin binding ; GO:0008013
Pfam:PF05937 EB1_binding > GO:Wnt signaling pathway ; GO:0016055
Pfam:PF05944 Phage_term_smal > GO:DNA binding ; GO:0003677
Pfam:PF05944 Phage_term_smal > GO:endonuclease activity ; GO:0004519
Pfam:PF05944 Phage_term_smal > GO:viral capsid assembly ; GO:0019069
Pfam:PF05946 TcpA > GO:pilus ; GO:0009289
Pfam:PF05946 TcpA > GO:extracellular organelle ; GO:0043230
Pfam:PF05953 Allatostatin > GO:neuropeptide hormone activity ; GO:0005184
